nameOrig,total_transactions,avg_amount,max_amount,total_amount,std_amount,avg_balance_before,avg_balance_delta,cashout_count,transfer_count,cashout_ratio,unique_destinations,is_anomaly,risk_score,risk_level
C2031018482,1,1634411.0,1634411.0,1634411.0,0.0,21270.0,21270.0,0,1,0.0,1,1,0.01171021572243347,LOW
C1706830681,1,1857969.125,1857969.125,1857969.125,0.0,0.0,0.0,0,1,0.0,1,1,0.011690819794104135,LOW
C1530935322,1,1857936.125,1857936.125,1857936.125,0.0,0.0,0.0,0,1,0.0,1,1,0.011690819794104135,LOW
C518942047,1,1566662.5,1566662.5,1566662.5,0.0,56937.0,56937.0,0,1,0.0,1,1,0.011650449433365462,LOW
C1468172476,1,1592286.125,1592286.125,1592286.125,0.0,41439.0,41439.0,0,1,0.0,1,1,0.011650449433365462,LOW
C430213419,1,1564737.0,1564737.0,1564737.0,0.0,54395.0,54395.0,0,1,0.0,1,1,0.011650449433365462,LOW
C1709009306,1,899806.6875,899806.6875,899806.6875,0.0,492554.40625,492554.40625,0,1,0.0,1,1,0.011561628989510186,LOW
C79510985,1,1485716.0,1485716.0,1485716.0,0.0,70826.0,70826.0,0,1,0.0,1,1,0.011557702174466833,LOW
C950015991,1,1484472.25,1484472.25,1484472.25,0.0,64888.0,64888.0,0,1,0.0,1,1,0.011557702174466833,LOW
C2081482359,1,1686693.125,1686693.125,1686693.125,0.0,7436.0,7436.0,0,1,0.0,1,1,0.011523999011417763,LOW
C137107958,1,1647378.875,1647378.875,1647378.875,0.0,12175.0302734375,12175.0302734375,0,1,0.0,1,1,0.01152178570186746,LOW
C200177420,1,630307.5,630307.5,630307.5,0.0,1163387.5,630307.5625,1,0,1.0,1,1,0.011491792383248378,LOW
C1720089701,1,1356463.125,1356463.125,1356463.125,0.0,108035.953125,108035.953125,0,1,0.0,1,1,0.011490450425191368,LOW
C1855272146,1,1624525.25,1624525.25,1624525.25,0.0,28375.25,28375.25,0,1,0.0,1,1,0.011472489764640659,LOW
C1743833546,1,650671.875,650671.875,650671.875,0.0,13796004.0,-650672.0,0,0,0.0,1,1,0.011424719994162058,LOW
C29876989,1,1447857.875,1447857.875,1447857.875,0.0,86745.0,86745.0,0,1,0.0,1,1,0.011423850998364515,LOW
C514667839,1,644950.875,644950.875,644950.875,0.0,892273.9375,644950.875,1,0,1.0,1,1,0.011414066541077128,LOW
C526794253,1,1562873.25,1562873.25,1562873.25,0.0,51308.0,51308.0,0,1,0.0,1,1,0.011412743690679794,LOW
C1742237758,1,1593292.125,1593292.125,1593292.125,0.0,41045.0,41045.0,0,1,0.0,1,1,0.011412743690679794,LOW
C996707690,1,514067.65625,514067.65625,514067.65625,0.0,21934298.0,-514066.0,0,0,0.0,1,1,0.011384784280463744,LOW
C1356977552,1,1822632.75,1822632.75,1822632.75,0.0,165.0,165.0,0,1,0.0,1,1,0.01134271579262025,LOW
C1446843358,1,1819613.0,1819613.0,1819613.0,0.0,168.0,168.0,0,1,0.0,1,1,0.01134271579262025,LOW
C1885345300,1,1041524.375,1041524.375,1041524.375,0.0,303850.0625,303850.0625,0,1,0.0,1,1,0.011340926879085278,LOW
C620230591,1,1152502.125,1152502.125,1152502.125,0.0,225941.0,225941.0,0,1,0.0,1,1,0.011327005921165645,LOW
C731784458,1,561891.875,561891.875,561891.875,0.0,18155866.0,-561892.0,0,0,0.0,1,1,0.011302680820198141,LOW
C1827374594,1,1352096.625,1352096.625,1352096.625,0.0,115930.0,115930.0,0,1,0.0,1,1,0.011252798799921027,LOW
C895747372,1,1241918.875,1241918.875,1241918.875,0.0,135513.0,135513.0,0,1,0.0,1,1,0.011219874340743563,LOW
C774971165,1,1569777.125,1569777.125,1569777.125,0.0,49748.0,49748.0,0,1,0.0,1,1,0.011175118348620061,LOW
C1196106563,1,1607020.625,1607020.625,1607020.625,0.0,40664.0,40664.0,0,1,0.0,1,1,0.011175118348620061,LOW
C1567572329,1,779479.9375,779479.9375,779479.9375,0.0,8628212.0,-779480.0,0,0,0.0,1,1,0.011162840038948074,LOW
C344874698,1,1428342.0,1428342.0,1428342.0,0.0,90602.0,90602.0,0,1,0.0,1,1,0.011101707950389339,LOW
C840358345,1,492403.90625,492403.90625,492403.90625,0.0,25387600.0,-492404.0,0,0,0.0,1,1,0.01109789874006395,LOW
C1530568196,1,581298.6875,581298.6875,581298.6875,0.0,17379836.0,-581298.0,0,0,0.0,1,1,0.0110855143218751,LOW
C1392044624,1,582080.75,582080.75,582080.75,0.0,17108218.0,-582082.0,0,0,0.0,1,1,0.0110855143218751,LOW
C202363169,1,1167801.75,1167801.75,1167801.75,0.0,193975.0,193975.0,0,1,0.0,1,1,0.011040143975666217,LOW
C1431347543,1,789537.75,789537.75,789537.75,0.0,1539891.125,789537.8125,0,1,0.0,1,1,0.011023850067754859,LOW
C1562112569,1,1634996.625,1634996.625,1634996.625,0.0,22418.0,22418.0,0,1,0.0,1,1,0.010997279044248631,LOW
C1378745256,1,1625662.125,1625662.125,1625662.125,0.0,23329.0,23329.0,0,1,0.0,1,1,0.010997279044248631,LOW
C106676237,1,1627062.125,1627062.125,1627062.125,0.0,23877.689453125,23877.689453125,0,1,0.0,1,1,0.010997279044248631,LOW
C220892100,1,1632335.0,1632335.0,1632335.0,0.0,22269.0,22269.0,0,1,0.0,1,1,0.010997279044248631,LOW
C209461983,1,1634646.75,1634646.75,1634646.75,0.0,21884.0,21884.0,0,1,0.0,1,1,0.010997279044248631,LOW
C2039810344,1,706758.25,706758.25,706758.25,0.0,11465361.0,-706758.0,0,0,0.0,1,1,0.01099317991680726,LOW
C1415821529,1,1846175.125,1846175.125,1846175.125,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C380507401,1,1854669.75,1854669.75,1854669.75,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C881545346,1,1856685.75,1856685.75,1856685.75,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C983475310,1,1854119.125,1854119.125,1854119.125,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C153675319,1,1853963.625,1853963.625,1853963.625,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C141971539,1,1852854.75,1852854.75,1852854.75,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C875055086,1,1851937.0,1851937.0,1851937.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C736397213,1,1852372.375,1852372.375,1852372.375,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C1945757337,1,1846357.625,1846357.625,1846357.625,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C783303350,1,1851579.25,1851579.25,1851579.25,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C355821945,1,1850656.75,1850656.75,1850656.75,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C532107407,1,1855906.875,1855906.875,1855906.875,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C2002857318,1,1849371.0,1849371.0,1849371.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C1410853779,1,1846942.5,1846942.5,1846942.5,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C1445980414,1,1855458.375,1855458.375,1855458.375,0.0,0.0,0.0,0,1,0.0,1,1,0.0109779027904634,LOW
C1548218115,1,657358.1875,657358.1875,657358.1875,0.0,452062.0,452062.0,1,0,1.0,1,1,0.010938895335669496,LOW
C4394524,1,1828242.125,1828242.125,1828242.125,0.0,143.0,143.0,0,1,0.0,1,1,0.01086759284582517,LOW
C262395238,1,582570.0,582570.0,582570.0,0.0,17157826.0,-582570.0,0,0,0.0,1,1,0.01084799966054939,LOW
C91057704,1,1703201.25,1703201.25,1703201.25,0.0,5041.0,5041.0,0,1,0.0,1,1,0.010846478202229726,LOW
C1906645795,1,1733665.875,1733665.875,1733665.875,0.0,3327.0,3327.0,0,1,0.0,1,1,0.010846478202229726,LOW
C633045775,1,542483.75,542483.75,542483.75,0.0,18622668.0,-542484.0,0,0,0.0,1,1,0.010827584951356273,LOW
C1264780665,1,543750.0,543750.0,543750.0,0.0,19171678.0,-543750.0,0,0,0.0,1,1,0.010827584951356273,LOW
C560760,1,783104.0,783104.0,783104.0,0.0,2712294.25,783104.0,0,1,0.0,1,1,0.010821581991488194,LOW
C1835033174,1,1335481.75,1335481.75,1335481.75,0.0,109027.1875,109027.1875,0,1,0.0,1,1,0.010777736669156712,LOW
C1689443253,1,990507.75,990507.75,990507.75,0.0,316481.125,316481.125,0,1,0.0,1,1,0.010743628048174081,LOW
C735838612,1,686624.6875,686624.6875,686624.6875,0.0,419647.96875,419647.96875,1,0,1.0,1,1,0.010701430266154888,LOW
C1170269893,1,642729.9375,642729.9375,642729.9375,0.0,893819.5625,642729.9375,1,0,1.0,1,1,0.010701430266154888,LOW
C382611988,1,1555337.0,1555337.0,1555337.0,0.0,52973.0,52973.0,0,1,0.0,1,1,0.010700108757610183,LOW
C671396235,1,1017329.0,1017329.0,1017329.0,0.0,299767.0,299767.0,0,1,0.0,1,1,0.010677601506285828,LOW
C245453179,1,514688.625,514688.625,514688.625,0.0,21647670.0,-514688.0,0,0,0.0,1,1,0.010672177708431763,LOW
C2083622164,1,1442636.25,1442636.25,1442636.25,0.0,83266.6796875,83266.6796875,0,1,0.0,1,1,0.010661965729095169,LOW
C999811945,1,1280542.25,1280542.25,1280542.25,0.0,127371.0,127371.0,0,1,0.0,1,1,0.010617955285399105,LOW
C345414020,1,1298892.75,1298892.75,1298892.75,0.0,119268.0,119268.0,0,1,0.0,1,1,0.010617955285399105,LOW
C607182994,1,1281062.5,1281062.5,1281062.5,0.0,125894.0,125894.0,0,1,0.0,1,1,0.010617955285399105,LOW
C1767192945,1,1118911.375,1118911.375,1118911.375,0.0,230376.25,230376.25,0,1,0.0,1,1,0.010614457957459189,LOW
C1037257559,1,1712441.375,1712441.375,1712441.375,0.0,4808.0,4808.0,0,1,0.0,1,1,0.010609044391511335,LOW
C1572722527,1,1701118.375,1701118.375,1701118.375,0.0,5373.0,5373.0,0,1,0.0,1,1,0.010609044391511335,LOW
C1670082303,1,1470670.5,1470670.5,1470670.5,0.0,64107.0,64107.0,0,1,0.0,1,1,0.010607486916888398,LOW
C1330362309,1,1470583.875,1470583.875,1470583.875,0.0,71654.0,71654.0,0,1,0.0,1,1,0.010607486916888398,LOW
C173491573,1,1140260.25,1140260.25,1140260.25,0.0,221221.0,221221.0,0,1,0.0,1,1,0.01056522567558349,LOW
C259321124,1,1371671.75,1371671.75,1371671.75,0.0,101963.7734375,101963.7734375,0,1,0.0,1,1,0.010540326109295561,LOW
C1686747945,1,1607706.625,1607706.625,1607706.625,0.0,30010.0,30010.0,0,1,0.0,1,1,0.010522389736182913,LOW
C1590743046,1,1602952.25,1602952.25,1602952.25,0.0,31469.0,31469.0,0,1,0.0,1,1,0.010462724454298966,LOW
C983549860,1,1215859.375,1215859.375,1215859.375,0.0,143196.953125,143196.953125,0,1,0.0,1,1,0.01041110887535357,LOW
C1646810356,1,1836614.75,1836614.75,1836614.75,0.0,112.0,112.0,0,1,0.0,1,1,0.010392791251990108,LOW
C905189736,1,903306.3125,903306.3125,903306.3125,0.0,444652.8125,444652.8125,0,1,0.0,1,1,0.010374054120197096,LOW
C1505092469,1,1162770.25,1162770.25,1162770.25,0.0,179429.828125,179429.828125,0,1,0.0,1,1,0.01032788699457865,LOW
C1960394296,1,890503.5625,890503.5625,890503.5625,0.0,673661.375,673661.375,0,1,0.0,1,1,0.010326180204815683,LOW
C1727240964,1,1369721.125,1369721.125,1369721.125,0.0,106396.0,106396.0,0,1,0.0,1,1,0.010302995850218988,LOW
C285912977,1,1616435.875,1616435.875,1616435.875,0.0,27975.0,27975.0,0,1,0.0,1,1,0.010285065543832461,LOW
C784369872,1,1622881.25,1622881.25,1622881.25,0.0,20048.0,20048.0,0,1,0.0,1,1,0.010285065543832461,LOW
C1435662450,1,1612761.375,1612761.375,1612761.375,0.0,20625.0,20625.0,0,1,0.0,1,1,0.010285065543832461,LOW
C413419978,1,872751.8125,872751.8125,872751.8125,0.0,260033.84375,260033.84375,1,0,1.0,1,1,0.010255388417043543,LOW
C119932561,1,662142.875,662142.875,662142.875,0.0,13348949.0,-662143.0,0,0,0.0,1,1,0.010237376505988771,LOW
C1423472138,1,1558028.625,1558028.625,1558028.625,0.0,45789.0,45789.0,0,1,0.0,1,1,0.01022542044289132,LOW
C841812421,1,1198987.875,1198987.875,1198987.875,0.0,160279.0,160279.0,0,1,0.0,1,1,0.010223027142471808,LOW
C599662467,1,513260.59375,513260.59375,513260.59375,0.0,21663958.0,-513262.0,0,0,0.0,1,1,0.01019750828508692,LOW
C1248147634,1,501912.15625,501912.15625,501912.15625,0.0,22193060.0,-501912.0,0,0,0.0,1,1,0.01019750828508692,LOW
C637925271,1,1723936.0,1723936.0,1723936.0,0.0,3075.0,3075.0,0,1,0.0,1,1,0.01013441766885792,LOW
C1130816286,1,800169.0,800169.0,800169.0,0.0,2092819.5,800169.0,0,1,0.0,1,1,0.010109546711952633,LOW
C1945461555,1,909139.9375,909139.9375,909139.9375,0.0,360225.21875,360225.21875,0,1,0.0,1,1,0.010106464096373058,LOW
C104984899,1,1090582.5,1090582.5,1090582.5,0.0,248487.625,248487.625,0,1,0.0,1,1,0.010090628590046391,LOW
C302311441,1,1107779.625,1107779.625,1107779.625,0.0,242492.203125,242492.203125,0,1,0.0,1,1,0.010090628590046391,LOW
C1830368524,1,1298554.25,1298554.25,1298554.25,0.0,118080.0,118080.0,0,1,0.0,1,1,0.010065745864766384,LOW
C1799671336,1,1611903.875,1611903.875,1611903.875,0.0,20139.0,20139.0,0,1,0.0,1,1,0.010047821623053954,LOW
C668964597,1,1620011.625,1620011.625,1620011.625,0.0,26249.44921875,26249.44921875,0,1,0.0,1,1,0.010047821623053954,LOW
C1070388296,1,670707.25,670707.25,670707.25,0.0,375681.0,375681.0,1,0,1.0,1,1,0.009989516864282844,LOW
C1619412479,1,1539204.625,1539204.625,1539204.625,0.0,61684.0,61684.0,0,1,0.0,1,1,0.009988196696229745,LOW
C902706514,1,1568267.25,1568267.25,1568267.25,0.0,43097.0,43097.0,0,1,0.0,1,1,0.009988196696229745,LOW
C1182304375,1,503497.8125,503497.8125,503497.8125,0.0,22985312.0,-503498.0,0,0,0.0,1,1,0.009960293979320411,LOW
C267283466,1,506143.875,506143.875,506143.875,0.0,22611376.0,-506144.0,0,0,0.0,1,1,0.009960293979320411,LOW
C802026777,1,1693146.125,1693146.125,1693146.125,0.0,5710.0,5710.0,0,1,0.0,1,1,0.009897224702605456,LOW
C167010120,1,1635652.375,1635652.375,1635652.375,0.0,11595.0,11595.0,0,1,0.0,1,1,0.00985983728668438,LOW
C1950888622,1,1094838.0,1094838.0,1094838.0,0.0,259959.375,259959.375,0,1,0.0,1,1,0.009853450434834321,LOW
C1953901367,1,866691.1875,866691.1875,866691.1875,0.0,665387.8125,665387.8125,0,1,0.0,1,1,0.009851744799471374,LOW
C944406285,1,1322087.375,1322087.375,1322087.375,0.0,115881.171875,115881.171875,0,1,0.0,1,1,0.009828576125786359,LOW
C1285835597,1,1776743.75,1776743.75,1776743.75,0.0,1105.0,1105.0,0,1,0.0,1,1,0.0098128658663037,LOW
C712242474,1,1621124.25,1621124.25,1621124.25,0.0,23422.0,23422.0,0,1,0.0,1,1,0.009810657946696666,LOW
C1681233402,1,631332.25,631332.25,631332.25,0.0,944721.3125,631332.21875,1,0,1.0,1,1,0.009752372908690687,LOW
C1434958778,1,785671.5625,785671.5625,785671.5625,0.0,7685874.0,-785671.0,0,0,0.0,1,1,0.00973879977422698,LOW
C2091833429,1,1036965.9375,1036965.9375,1036965.9375,0.0,274382.0,274382.0,0,1,0.0,1,1,0.009728576371440978,LOW
C892393715,1,1270904.375,1270904.375,1270904.375,0.0,126222.0,126222.0,0,1,0.0,1,1,0.009718180209362659,LOW
C1775107165,1,749127.25,749127.25,749127.25,0.0,2865023.0,749127.0,0,1,0.0,1,1,0.009701186305825726,LOW
C742894697,1,1208202.75,1208202.75,1208202.75,0.0,152466.734375,152466.734375,0,1,0.0,1,1,0.009699489965239505,LOW
C1709517530,1,1638046.5,1638046.5,1638046.5,0.0,14918.0,14918.0,0,1,0.0,1,1,0.009622737193386355,LOW
C742498838,1,1152759.25,1152759.25,1152759.25,0.0,198357.0,198357.0,0,1,0.0,1,1,0.009616352501799041,LOW
C1064944308,1,1138918.125,1138918.125,1138918.125,0.0,198763.0,198763.0,0,1,0.0,1,1,0.009616352501799041,LOW
C1687889431,1,1096657.125,1096657.125,1096657.125,0.0,261679.0,261679.0,0,1,0.0,1,1,0.009616352501799041,LOW
C900857241,1,945280.75,945280.75,945280.75,0.0,335788.3125,335788.3125,0,1,0.0,1,1,0.0096065972033883,LOW
C1036770463,1,961560.25,961560.25,961560.25,0.0,324864.15625,324864.15625,0,1,0.0,1,1,0.0096065972033883,LOW
C626198122,1,1355826.5,1355826.5,1355826.5,0.0,102193.0,102193.0,0,1,0.0,1,1,0.009591486606136512,LOW
C485321037,1,1299333.0,1299333.0,1299333.0,0.0,111239.25,111239.25,0,1,0.0,1,1,0.009591486606136512,LOW
C1690492757,1,1369902.125,1369902.125,1369902.125,0.0,99888.0,99888.0,0,1,0.0,1,1,0.009591486606136512,LOW
C1194977345,1,1368416.75,1368416.75,1368416.75,0.0,101567.0,101567.0,0,1,0.0,1,1,0.009591486606136512,LOW
C2004904897,1,1613367.25,1613367.25,1613367.25,0.0,22069.0,22069.0,0,1,0.0,1,1,0.009573574487619085,LOW
C202334963,1,1608955.75,1608955.75,1608955.75,0.0,20817.0,20817.0,0,1,0.0,1,1,0.009573574487619085,LOW
C1544167796,1,654540.375,654540.375,654540.375,0.0,505736.0,505736.0,1,0,1.0,1,1,0.009515309163707908,LOW
C567418397,1,656030.875,656030.875,656030.875,0.0,527130.5,527130.5,1,0,1.0,1,1,0.009515309163707908,LOW
C2081356075,1,677764.9375,677764.9375,677764.9375,0.0,370313.6875,370313.6875,1,0,1.0,1,1,0.009515309163707908,LOW
C1722458175,1,1568182.625,1568182.625,1568182.625,0.0,41380.0,41380.0,0,1,0.0,1,1,0.009513989888560337,LOW
C1388628525,1,1577523.875,1577523.875,1577523.875,0.0,30675.0,30675.0,0,1,0.0,1,1,0.009513989888560337,LOW
C1721144752,1,806458.8125,806458.8125,806458.8125,0.0,7651176.0,-806459.0,0,0,0.0,1,1,0.009501740620166177,LOW
C534158234,1,739896.375,739896.375,739896.375,0.0,9613023.0,-739897.0,0,0,0.0,1,1,0.009452586403149943,LOW
C1903766018,1,1688560.125,1688560.125,1688560.125,0.0,3729.949951171875,3729.949951171875,0,1,0.0,1,1,0.009423079424524472,LOW
C1457199877,1,1740573.375,1740573.375,1740573.375,0.0,2015.0,2015.0,0,1,0.0,1,1,0.009423079424524472,LOW
C843112738,1,1100195.125,1100195.125,1100195.125,0.0,257272.0,257272.0,0,1,0.0,1,1,0.009379334763806813,LOW
C1783899649,1,1097303.875,1097303.875,1097303.875,0.0,249264.21875,249264.21875,0,1,0.0,1,1,0.009379334763806813,LOW
C1829768731,1,954561.6875,954561.6875,954561.6875,0.0,321234.0,321234.0,0,1,0.0,1,1,0.00936958276498856,LOW
C102138991,1,1338347.25,1338347.25,1338347.25,0.0,100183.0,100183.0,0,1,0.0,1,1,0.009354477278683992,LOW
C255769856,1,1319608.75,1319608.75,1319608.75,0.0,108254.0,108254.0,0,1,0.0,1,1,0.009354477278683992,LOW
C798016849,1,1624504.5,1624504.5,1624504.5,0.0,13568.0,13568.0,0,1,0.0,1,1,0.009336571218688805,LOW
C712156233,1,1633413.75,1633413.75,1633413.75,0.0,11572.0,11572.0,0,1,0.0,1,1,0.009336571218688805,LOW
C471726792,1,617204.75,617204.75,617204.75,0.0,1026406.1875,617204.71875,1,0,1.0,1,1,0.009278325602204318,LOW
C1763900287,1,1553187.875,1553187.875,1553187.875,0.0,42522.0,42522.0,0,1,0.0,1,1,0.009277006773283025,LOW
C707408768,1,578081.875,578081.875,578081.875,0.0,15794932.0,-578082.0,0,0,0.0,1,1,0.009187644918123405,LOW
C1834990934,1,1654659.5,1654659.5,1654659.5,0.0,6698.10986328125,6698.10986328125,0,1,0.0,1,1,0.009186127058433802,LOW
C1789243264,1,1658305.0,1658305.0,1658305.0,0.0,6336.56982421875,6336.56982421875,0,1,0.0,1,1,0.009186127058433802,LOW
C845227395,1,933450.5625,933450.5625,933450.5625,0.0,328399.5,328399.5,0,1,0.0,1,1,0.009132648493391016,LOW
C1216900999,1,1821331.125,1821331.125,1821331.125,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1521080797,1,1831132.125,1831132.125,1831132.125,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C578423898,1,1825682.25,1825682.25,1825682.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1091609880,1,1818639.25,1818639.25,1818639.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C601789966,1,1818678.0,1818678.0,1818678.0,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1370759854,1,1838355.25,1838355.25,1838355.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C2041243138,1,1819706.25,1819706.25,1819706.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C461583379,1,1838241.75,1838241.75,1838241.75,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1435497331,1,1837742.0,1837742.0,1837742.0,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1367955048,1,1820210.75,1820210.75,1820210.75,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1745688271,1,1820403.625,1820403.625,1820403.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C927276812,1,1821066.25,1821066.25,1821066.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C2076931265,1,1821569.875,1821569.875,1821569.875,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1789059114,1,1822275.0,1822275.0,1822275.0,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C892350438,1,1823347.25,1823347.25,1823347.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C379524569,1,1823493.25,1823493.25,1823493.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C83410138,1,1826358.5,1826358.5,1826358.5,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1663730930,1,1839070.25,1839070.25,1839070.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1711080379,1,1827561.875,1827561.875,1827561.875,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C815601760,1,1827977.125,1827977.125,1827977.125,0.0,58.0,58.0,0,1,0.0,1,1,0.009080324226935277,LOW
C711251249,1,1836656.625,1836656.625,1836656.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1074384895,1,1836248.25,1836248.25,1836248.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C505231622,1,1828830.625,1828830.625,1828830.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C86195478,1,1835819.125,1835819.125,1835819.125,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C454984392,1,1834320.625,1834320.625,1834320.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C585624932,1,1834269.625,1834269.625,1834269.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C2134406437,1,1829064.25,1829064.25,1829064.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C695172549,1,1834264.5,1834264.5,1834264.5,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C779417137,1,1830439.25,1830439.25,1830439.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C815331703,1,1833972.125,1833972.125,1833972.125,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1876486449,1,1830937.0,1830937.0,1830937.0,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1935067550,1,1818419.625,1818419.625,1818419.625,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C2140236758,1,1832650.875,1832650.875,1832650.875,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C2101631701,1,1839889.375,1839889.375,1839889.375,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C722204647,1,1843621.25,1843621.25,1843621.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1876462047,1,1840068.375,1840068.375,1840068.375,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1588364559,1,1841726.25,1841726.25,1841726.25,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C22168972,1,1841444.5,1841444.5,1841444.5,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1439544574,1,1841043.5,1841043.5,1841043.5,0.0,0.0,0.0,0,1,0.0,1,1,0.009080324226935277,LOW
C1301535641,1,676012.4375,676012.4375,676012.4375,0.0,368086.71875,368086.71875,1,0,1.0,1,1,0.009041422197059168,LOW
C1655101503,1,1574401.625,1574401.625,1574401.625,0.0,30197.359375,30197.359375,0,1,0.0,1,1,0.009040103814213274,LOW
C290608334,1,1548558.0,1548558.0,1548558.0,0.0,51889.51953125,51889.51953125,0,1,0.0,1,1,0.009040103814213274,LOW
C432164778,1,1569634.625,1569634.625,1569634.625,0.0,37223.0,37223.0,0,1,0.0,1,1,0.009040103814213274,LOW
C100450107,1,1272120.125,1272120.125,1272120.125,0.0,123191.6328125,123191.6328125,0,1,0.0,1,1,0.009007264181596919,LOW
C1044148399,1,1202229.375,1202229.375,1202229.375,0.0,151794.0,151794.0,0,1,0.0,1,1,0.008988592896196912,LOW
C758681334,1,1181672.125,1181672.125,1181672.125,0.0,160271.0,160271.0,0,1,0.0,1,1,0.008988592896196801,LOW
C48402224,1,849428.875,849428.875,849428.875,0.0,1106103.875,849428.859375,0,1,0.0,1,1,0.008971610074016256,LOW
C1814062048,1,1277771.75,1277771.75,1277771.75,0.0,125352.0234375,125352.0234375,0,1,0.0,1,1,0.008958144655541567,LOW
C1538348482,1,1661454.5,1661454.5,1661454.5,0.0,6153.0,6153.0,0,1,0.0,1,1,0.008949254838150011,LOW
C841014513,1,490932.46875,490932.46875,490932.46875,0.0,26154026.0,-490932.0,0,0,0.0,1,1,0.008935435987531548,LOW
C1373489836,1,1131919.75,1131919.75,1131919.75,0.0,199286.0,199286.0,0,1,0.0,1,1,0.008905539764460957,LOW
C530075126,1,1106652.875,1106652.875,1106652.875,0.0,237152.5625,237152.5625,0,1,0.0,1,1,0.008905539764460957,LOW
C847385450,1,1064839.25,1064839.25,1064839.25,0.0,254333.0,254333.0,0,1,0.0,1,1,0.008905539764460957,LOW
C1931402897,1,1814585.25,1814585.25,1814585.25,0.0,0.0,0.0,0,1,0.0,1,1,0.008843487792971949,LOW
C244259785,1,1814821.125,1814821.125,1814821.125,0.0,0.0,0.0,0,1,0.0,1,1,0.008843487792971949,LOW
C600452100,1,1815233.25,1815233.25,1815233.25,0.0,0.0,0.0,0,1,0.0,1,1,0.008843487792971949,LOW
